cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
25,2026-07-24T10:31:26.418327+00:00,189859.7,92170.31,950.26,46549.54,667768.64,8230.01,13167.57,8837.96,75990.24,617142.25
26,2026-07-24T10:38:19.426053+00:00,10874.15,91941.87,955.69,46246.4,462167.09,8182.7,12668.22,8782.19,75722.47,615378.63
27,2026-07-24T10:45:19.564238+00:00,10836.5,91818.0,955.69,46103.58,462017.5,8157.3,12625.31,8752.1,75826.58,614648.0
28,2026-07-24T10:51:50.947243+00:00,10693.78,91345.46,955.69,45485.12,458029.39,8061.01,12462.46,8636.85,75163.08,611752.86
29,2026-07-24T10:58:08.907108+00:00,10690.5,91334.21,955.69,45462.69,456982.92,8058.8,12458.65,8634.2,75019.54,611670.85
30,2026-07-24T11:04:29.312478+00:00,10782.79,91644.46,955.69,45865.66,461711.09,8121.06,12565.88,8708.73,75550.68,613730.67
31,2026-07-24T11:11:19.677739+00:00,10409.0,90376.0,955.69,44299.46,449614.63,7868.88,12131.57,8406.85,74418.24,604905.37
32,2026-07-24T11:18:04.820933+00:00,10238.16,89791.16,955.69,43597.21,442291.89,7753.62,11933.06,8268.87,73580.59,600613.98
33,2026-07-24T11:25:05.445116+00:00,10378.39,90274.76,955.69,44178.69,448980.58,7848.23,12096.0,8382.13,74416.48,604736.61
34,2026-07-24T11:31:42.781230+00:00,10283.58,89944.56,955.69,43782.02,443985.12,7784.26,11985.84,8305.56,73734.1,601475.84
35,2026-07-24T11:38:37.902017+00:00,10400.08,90353.04,955.69,44274.87,450853.88,7862.86,12121.2,8399.64,74736.7,605753.82
36,2026-07-24T11:45:11.915732+00:00,10363.94,90224.89,955.69,44129.38,449836.02,7838.48,12079.21,8370.46,74698.75,604357.68
37,2026-07-24T11:51:36.699335+00:00,10280.94,89928.55,957.35,43788.13,447296.58,7782.48,11982.77,8303.42,74346.19,601053.39
38,2026-07-24T11:57:35.373355+00:00,10242.88,89791.39,957.35,43628.91,445707.08,7755.96,11938.51,8272.69,74342.47,599499.27
39,2026-07-24T12:04:29.560245+00:00,9981.79,88799.82,956.89,42542.59,435792.26,7558.21,11633.85,8061.77,74314.18,588835.25
40,2026-07-24T12:10:45.405347+00:00,9894.8,88084.57,952.43,42217.52,438813.98,7492.3,11533.7,7991.9,74304.64,585260.71
41,2026-07-24T12:17:53.763505+00:00,9785.64,87112.95,952.38,41766.1,432927.89,7409.83,11408.05,7903.8,74291.34,580771.14
42,2026-07-24T12:24:52.694230+00:00,9941.32,88477.44,953.12,42415.93,441939.29,7527.38,11587.07,8029.44,74312.18,587207.72
43,2026-07-24T12:32:11.413446+00:00,9853.45,87707.9,952.23,42046.62,437674.98,7461.09,11485.96,7958.49,74298.89,583551.14
44,2026-07-24T12:38:59.513212+00:00,9599.98,85486.93,949.67,40965.85,429454.65,7269.75,11190.51,7753.72,74257.12,572926.81
45,2026-07-24T12:46:06.449993+00:00,9728.5,86613.02,950.97,41513.83,432516.3,7366.76,11340.33,7857.54,74280.62,578342.84
46,2026-07-24T12:53:16.841071+00:00,9909.67,88200.48,952.8,42286.32,427652.62,7503.52,11551.11,8003.9,74318.53,586035.03
47,2026-07-24T12:59:59.313010+00:00,9949.36,88548.26,953.2,42455.56,410256.39,7533.48,11597.29,8035.97,74327.64,587729.93
48,2026-07-24T13:07:09.208595+00:00,9871.14,87862.86,952.41,42122.0,436206.79,7474.43,11506.26,7972.78,74306.97,584356.1
49,2026-07-24T13:14:21.413954+00:00,9786.23,87118.91,951.55,41759.98,433753.37,7410.34,11407.66,7904.19,74282.42,580659.93
50,2026-07-24T13:21:03.001201+00:00,9845.73,87640.24,952.15,42013.67,436216.24,7455.26,11476.88,7952.25,74300.72,583272.14
51,2026-07-24T13:28:02.632554+00:00,9784.75,87105.94,951.52,41753.67,433692.09,7409.23,11405.94,7902.99,74280.13,580590.65
52,2026-07-24T13:34:54.614161+00:00,9741.74,86729.06,951.02,41570.23,431910.68,7376.76,11355.9,7868.24,74265.49,578683.38
53,2026-07-24T13:41:35.748623+00:00,9662.28,86032.77,949.26,41231.07,428613.79,7316.78,11263.42,7804.05,74238.27,575159.58
54,2026-07-24T13:48:08.214341+00:00,9410.29,83824.64,924.54,40155.54,418158.67,7126.56,10969.61,7600.47,74151.32,563979.12
55,2026-07-24T13:54:40.606863+00:00,9683.09,86215.15,951.3,41319.88,429477.47,7332.48,11287.68,7820.86,74246.14,576089.47
56,2026-07-24T14:01:45.127711+00:00,9642.64,85860.68,947.33,41147.22,427799.07,7301.95,11240.52,7788.18,74231.8,574292.34
57,2026-07-24T14:08:27.505083+00:00,9735.18,86671.65,956.41,41542.22,431638.96,7371.81,11348.42,7862.94,74266.33,578405.46
58,2026-07-24T14:15:28.506977+00:00,9781.11,87074.16,960.91,41738.27,433544.8,7406.48,11401.98,7900.05,74284.63,580447.95
59,2026-07-24T14:21:48.662563+00:00,9707.69,86430.78,953.71,41424.9,430498.45,7351.06,11316.37,7840.73,74252.6,577180.63
60,2026-07-24T14:28:11.517267+00:00,9569.14,85216.59,940.12,40833.51,424749.41,7246.46,11154.82,7728.8,74188.51,571011.21
61,2026-07-24T14:34:42.587589+00:00,9634.79,85791.95,946.56,41113.75,427473.69,7296.03,11231.37,7781.84,74220.36,573936.29
62,2026-07-24T14:41:20.527604+00:00,9711.57,86464.79,954.09,41441.47,430659.48,7353.99,11320.9,7843.87,74259.86,577356.9
63,2026-07-24T14:48:01.442908+00:00,9623.27,85690.98,945.43,41064.57,426995.57,7287.33,11217.94,7772.53,74211.34,573422.93
64,2026-07-24T14:54:18.593144+00:00,9627.43,85727.44,945.84,41082.33,427168.22,7290.47,11222.79,7775.89,74213.45,573608.31
65,2026-07-24T15:00:01.253928+00:00,9644.4,85876.1,947.5,41154.74,427872.12,7303.27,11242.57,7789.6,74223.41,574364.09
66,2026-07-24T15:05:51.312361+00:00,9663.68,86045.01,949.39,41237.05,439762.23,7534.56,11265.05,7979.75,74235.32,593429.37
67,2026-07-24T15:12:36.078434+00:00,17791.17,85501.9,4572.74,40972.52,453381.68,7488.03,11192.79,7929.9,74194.14,590672.25
68,2026-07-24T15:19:28.262347+00:00,17810.38,85666.69,4579.06,41052.79,454187.87,7502.23,11214.72,7945.09,74206.81,591510.02
69,2026-07-24T15:26:02.576515+00:00,17797.89,85557.3,4577.83,40999.5,453669.91,7492.81,11200.16,7935.0,74197.59,590953.88
70,2026-07-24T15:32:39.429929+00:00,17816.74,85722.44,4579.67,41079.94,454451.78,7507.03,11222.13,7950.23,74211.64,591793.44
71,2026-07-24T15:39:23.280333+00:00,17820.38,85754.35,4580.03,41095.48,454602.85,7509.78,11226.38,7953.17,74214.35,591955.65
72,2026-07-24T15:45:59.163480+00:00,17821.18,85761.36,4580.11,41098.9,454636.05,7510.38,11227.31,7953.82,74214.95,591991.3
