cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
40,2026-07-25T08:03:31.011794+00:00,55550.93,61298.77,52946.3,20067.7,577916.65,11265.56,16703.78,15992.32,42399.86,527127.25
41,2026-07-25T08:14:29.505674+00:00,56591.49,62380.6,53935.68,20461.98,577916.65,11486.9,17018.35,16179.41,42735.98,536839.11
42,2026-07-25T08:25:28.984484+00:00,56515.15,62319.52,53862.0,20441.47,577916.65,11475.38,17001.98,16169.68,42718.49,537102.58
43,2026-07-25T08:38:10.933262+00:00,56824.16,62669.36,54155.77,20558.97,577916.65,11541.34,17095.72,16116.76,42349.93,510236.58
44,2026-07-25T08:48:57.509420+00:00,57154.88,63027.83,54469.53,20689.59,577057.66,11614.67,17199.24,16185.04,42461.28,543228.2
45,2026-07-25T09:00:33.220945+00:00,57220.52,63118.26,54529.73,20731.49,575227.62,11638.19,17234.07,16206.94,41535.01,543793.01
46,2026-07-25T09:11:46.368562+00:00,57362.62,63369.16,54660.93,20815.42,575227.62,11685.31,17303.84,16250.79,41614.82,545613.62
47,2026-07-25T09:24:08.000056+00:00,57159.25,63243.9,54463.0,20773.52,575243.73,11661.78,17269.01,16228.85,41570.87,544271.5
48,2026-07-25T09:34:29.635247+00:00,57025.91,63041.13,54338.47,20705.69,575227.67,11623.71,17212.62,16193.4,41513.04,542344.52
49,2026-07-25T09:45:44.046937+00:00,57219.96,63343.14,54519.4,20806.72,575227.67,11680.42,17296.61,16913.06,53632.89,547239.11
50,2026-07-25T09:54:28.444043+00:00,57414.93,63592.36,54703.55,20890.09,581645.39,11727.23,17365.92,16652.71,44191.0,550307.94
51,2026-07-25T10:05:28.602726+00:00,57625.34,63921.88,54899.66,21000.33,581645.39,11789.11,17457.55,16710.33,34650.09,552355.54
52,2026-07-25T10:16:18.841269+00:00,57106.28,63218.24,54411.15,20764.94,552243.6,11656.97,17261.88,13179.2,34449.43,546144.87
53,2026-07-25T10:25:03.804696+00:00,57324.7,63492.56,54617.66,20856.71,517526.74,11708.49,17338.16,11308.72,34527.66,549213.94
54,2026-07-25T10:33:30.253528+00:00,57303.24,63479.36,54596.77,20852.29,517526.74,11706.01,17334.49,11052.14,34523.89,548929.32
55,2026-07-25T10:43:16.847754+00:00,57648.45,63960.17,54921.1,21013.13,517285.25,11796.3,17468.2,11136.22,34661.01,553088.16
56,2026-07-25T10:53:42.042321+00:00,57408.44,63625.82,54695.61,20901.28,507594.33,11733.51,17375.22,11077.75,34565.66,550491.1
57,2026-07-25T11:03:32.732874+00:00,57514.85,63697.37,54798.92,20925.22,507594.33,11746.95,17395.12,11090.27,34586.06,551802.94
58,2026-07-25T11:14:48.775800+00:00,57259.75,63422.86,54555.74,20833.39,507088.11,11695.4,17318.78,11042.26,34507.78,549275.45
59,2026-07-25T11:22:07.972512+00:00,57493.78,63732.5,54776.32,20936.97,509604.94,11753.54,17404.89,11096.41,34596.08,553016.71
60,2026-07-25T11:30:24.732573+00:00,57694.78,63945.67,54968.07,21008.28,511337.71,11793.58,17464.17,11133.69,34656.87,555184.16
61,2026-07-25T11:37:47.545500+00:00,57502.05,63749.6,54783.84,20942.69,509743.06,11756.76,17409.64,11099.4,34600.96,553530.73
62,2026-07-25T11:45:03.966494+00:00,57840.92,64224.08,55092.51,21101.42,513606.44,11845.86,17541.59,11182.37,34736.27,556720.89
63,2026-07-25T11:52:48.359440+00:00,58029.72,64445.99,55237.88,21175.65,515413.29,11887.53,17603.3,11221.18,34799.54,559264.21
64,2026-07-25T11:59:56.167714+00:00,57443.99,63721.9,54793.85,20932.25,509450.24,11751.55,17401.94,11094.56,34593.02,551592.11
65,2026-07-25T12:06:35.852174+00:00,57927.72,64236.16,55176.7,21094.48,513084.06,11848.13,17544.95,11184.48,34739.7,555962.0
66,2026-07-25T12:14:24.412525+00:00,57379.55,63577.31,54761.22,20885.14,508428.44,11721.04,17361.73,11069.27,34551.57,549275.61
67,2026-07-25T12:22:23.593546+00:00,57635.46,63859.4,54994.57,20975.08,510422.13,11758.71,17440.19,11118.47,34632.75,552339.69
68,2026-07-25T12:30:32.846154+00:00,58180.46,64685.36,55475.89,21240.06,516258.39,11870.96,17669.77,11264.61,34873.55,558485.33
69,2026-07-25T12:39:46.605250+00:00,58106.6,64513.92,55416.58,21183.1,515035.57,11846.93,17622.11,11234.28,34823.43,557224.38
70,2026-07-25T12:48:19.635153+00:00,57867.72,64129.35,55192.97,21088.03,512813.1,11803.97,17532.75,11177.4,34728.88,554381.99
71,2026-07-25T12:58:20.296433+00:00,57922.27,64119.15,55240.8,21132.62,513853.16,11824.35,17574.57,11444.96,34773.28,555632.28
72,2026-07-25T13:11:36.161399+00:00,58097.18,64169.1,55391.06,21240.95,526120.79,11874.95,17675.35,11509.59,34881.0,555585.85
