cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
20,2026-08-22T07:47:26.131259+00:00,49731.68,57875.21,47868.06,17309.32,487741.93,8902.57,9087.03,7462.91,65329.24,495661.6
21,2026-08-22T07:56:38.599084+00:00,49731.68,58003.1,47981.64,17342.97,487939.21,8906.5,9089.84,7462.91,65352.75,495662.31
22,2026-08-22T08:05:15.654495+00:00,49731.68,58068.18,48040.88,17360.51,488042.12,8908.55,9091.31,7462.91,65365.0,495662.68
23,2026-08-22T08:14:48.030763+00:00,49731.68,58194.16,48151.72,17393.34,488234.64,8912.38,9094.06,7462.91,65387.94,495663.37
24,2026-08-22T08:24:47.751071+00:00,49687.0,58072.34,48046.38,17362.14,488044.73,8908.74,9091.45,7462.91,65366.14,495662.71
25,2026-08-22T08:35:04.274016+00:00,49659.01,58015.61,47995.95,17347.2,487941.49,8906.0,9089.2,7462.91,65353.71,495662.4
26,2026-08-22T08:44:16.235796+00:00,49458.31,57787.28,47811.85,17292.68,487551.12,8894.54,9074.49,7455.74,65306.45,495661.23
27,2026-08-22T08:51:24.964929+00:00,49398.61,57741.44,47779.05,17282.96,487470.23,8891.69,9068.02,7449.84,65278.0,495660.98
28,2026-08-22T09:00:48.709774+00:00,49488.87,57859.62,47877.25,17312.19,487703.06,8899.52,9087.09,7467.6,65347.97,495661.23
29,2026-08-22T09:08:16.944032+00:00,49493.3,57854.69,47871.4,17310.48,487688.02,8898.96,9085.92,7466.56,65342.85,495661.11
30,2026-08-22T09:15:57.904616+00:00,49538.57,57851.64,47851.19,17306.76,487655.31,8897.75,9083.38,7464.3,65331.72,495660.37
31,2026-08-22T09:22:21.576666+00:00,49725.13,58029.5,48013.49,17346.82,488007.25,8910.85,9110.7,10614.79,83852.81,495815.58
32,2026-08-22T09:25:46.166181+00:00,49642.94,60655.84,49492.79,17333.04,696891.9,8906.34,12371.86,10606.42,83811.59,495814.09
33,2026-08-22T09:29:23.273794+00:00,49586.84,60561.68,49396.03,17309.15,696682.09,8898.53,12355.58,10591.91,83740.17,495811.5
34,2026-08-22T09:32:29.255275+00:00,49540.66,60423.33,49244.66,17271.79,696353.85,8886.31,12330.1,10569.21,83628.42,495807.45
35,2026-08-22T09:35:44.017259+00:00,49360.21,60052.05,48852.77,17175.06,695504.09,8854.67,12264.16,10510.45,83339.14,495796.97
36,2026-08-22T09:38:45.917906+00:00,49298.8,59933.07,48728.1,17144.29,695233.74,8844.6,12243.18,10491.76,83247.11,495793.64
37,2026-08-22T09:41:45.715165+00:00,49133.93,59817.12,48633.25,17120.88,695028.07,8836.94,12227.21,10477.54,83177.1,495791.1
38,2026-08-22T09:45:02.909190+00:00,49337.89,60053.13,48859.71,17176.77,695519.13,8855.23,12265.32,10511.49,83344.26,495797.16
39,2026-08-22T09:47:42.156253+00:00,49167.2,59868.85,48685.79,17133.84,695142.0,8841.19,12236.06,10485.41,83215.88,495792.51
40,2026-08-22T09:50:12.431483+00:00,48356.84,58959.22,47819.13,16919.93,693262.75,8771.21,12090.21,10355.47,82576.14,495769.32
41,2026-08-22T09:53:08.940088+00:00,48340.21,59044.78,47924.21,16945.87,693490.61,8779.7,12107.9,10371.22,82653.7,495772.14
42,2026-08-22T09:55:59.681065+00:00,48398.09,58942.65,47789.14,16912.53,693197.7,8768.79,12085.17,10350.97,82553.99,495768.52
43,2026-08-22T09:58:55.326892+00:00,48490.33,59114.75,47968.6,16956.82,693586.86,8783.28,12115.37,10377.88,82686.47,495773.32
44,2026-08-22T10:01:42.308639+00:00,48356.21,58882.15,47728.45,16897.55,693066.1,8763.89,12074.95,10341.87,82509.19,495766.9
45,2026-08-22T10:04:40.998373+00:00,48055.62,58397.35,47233.22,16775.31,691992.25,8723.91,11991.62,10267.61,82143.62,495753.65
46,2026-08-22T10:08:18.573543+00:00,48175.28,58484.74,47305.87,16793.24,692149.79,8729.77,12003.84,10278.51,82197.26,495755.6
47,2026-08-22T10:11:04.218915+00:00,48252.75,58557.17,47371.59,16809.46,692292.29,8735.08,12014.9,10288.36,82245.77,495757.35
48,2026-08-22T10:14:04.478852+00:00,48280.51,58661.11,47487.07,16837.97,692542.71,8744.4,12034.34,10305.68,82331.02,495760.44
49,2026-08-22T10:17:25.445715+00:00,48325.69,58769.68,47603.6,16866.73,692795.38,8753.81,12053.94,10323.15,82417.03,495763.56
50,2026-08-22T10:21:04.895339+00:00,48415.41,58927.55,47766.94,16907.05,693149.57,8767.0,12081.43,10347.64,82537.61,495767.93
51,2026-08-22T10:24:27.496461+00:00,48302.62,58779.42,47620.94,16871.01,692832.98,8755.21,12056.86,10325.75,82429.83,495764.02
52,2026-08-22T10:27:20.766880+00:00,48425.16,58932.15,47769.89,16907.77,693155.97,8767.24,12081.93,10348.08,82539.78,495768.01
53,2026-08-22T10:30:18.886253+00:00,49376.67,59825.99,48582.09,17108.25,694917.15,8832.81,12218.61,10469.87,83139.34,495789.73
54,2026-08-22T10:33:45.327783+00:00,49312.13,59752.37,48511.69,17090.87,694764.49,8827.13,12206.76,10459.31,83087.37,495787.85
55,2026-08-22T10:37:46.070904+00:00,49316.9,59712.95,48464.01,17079.1,694661.09,8823.28,12198.74,10452.16,83052.17,495786.57
56,2026-08-22T10:40:47.650684+00:00,49292.25,59662.04,48410.25,17065.84,694544.53,8818.94,12189.69,10444.1,83012.49,495785.14
57,2026-08-22T10:43:53.317575+00:00,49375.73,59705.91,48440.77,17073.37,694610.71,8821.4,12194.83,10448.68,83035.02,495785.95
58,2026-08-22T10:46:34.775042+00:00,49288.34,59631.93,48375.75,17057.32,694469.71,8816.15,12183.88,10438.93,82987.02,495784.21
59,2026-08-22T10:49:32.029920+00:00,49500.22,59962.91,48712.14,17140.35,695199.15,8843.31,12240.49,10489.37,83235.34,495793.21
60,2026-08-22T10:51:55.852427+00:00,50043.29,60689.23,49430.54,17317.67,696756.92,8901.32,12361.38,10597.08,83765.64,495812.43
61,2026-08-22T10:54:57.769023+00:00,49937.26,60567.99,49314.54,17289.04,696505.37,8891.95,12341.86,10579.69,83680.01,495809.32
62,2026-08-22T10:57:47.660948+00:00,49932.14,60440.69,49165.76,17252.31,696182.77,8879.94,12316.83,10557.38,83570.18,495805.34
63,2026-08-22T11:00:46.374152+00:00,50158.24,60588.8,49282.98,17281.25,696436.94,8889.4,12336.55,10574.96,83656.71,495808.48
64,2026-08-22T11:03:36.973201+00:00,49875.05,60255.86,48962.36,17202.11,695741.72,8863.52,12282.6,10526.88,83420.04,495799.9
65,2026-08-22T11:06:12.885592+00:00,50036.77,60447.62,49147.38,17247.78,696142.91,8878.45,12313.73,10554.63,83556.62,495804.85
66,2026-08-22T11:09:33.624341+00:00,49877.62,60289.65,49001.55,17211.78,695826.69,8866.68,12289.19,10532.76,83448.97,495800.95
67,2026-08-22T11:12:20.498803+00:00,49521.84,59890.48,48621.28,17117.92,695002.13,8835.98,12225.2,10475.74,83168.26,495790.78
68,2026-08-22T11:15:36.426214+00:00,49670.95,60101.16,48831.79,17169.88,695458.59,8852.97,12260.63,10507.31,83323.66,495796.41
69,2026-08-22T11:18:28.516029+00:00,49819.01,60266.3,48988.89,17208.66,695799.25,8865.66,12287.06,10530.86,83439.62,495800.61
70,2026-08-22T11:21:11.539441+00:00,49830.51,60274.95,48996.17,17210.46,695815.04,8866.25,12288.29,10531.95,83445.0,495800.81
71,2026-08-22T11:24:27.172456+00:00,49885.67,60350.52,49071.26,17228.99,695977.85,8872.31,12300.92,10543.21,83500.42,495802.82
72,2026-08-22T11:27:49.353042+00:00,49684.39,60201.28,48946.41,17198.17,695707.13,8862.23,12279.91,10524.49,83408.26,495799.48
73,2026-08-22T11:30:54.949884+00:00,49487.72,60055.38,48824.33,17168.04,695442.42,8852.37,12259.37,10506.19,83318.15,495796.21
74,2026-08-22T11:33:48.348505+00:00,49619.54,60189.23,48948.66,17198.73,695712.01,8862.41,12280.29,10524.83,83409.93,495799.54
75,2026-08-22T11:36:32.055795+00:00,49681.59,60249.51,49003.98,17212.38,695831.96,8866.88,12289.6,10533.12,83450.76,495801.02
76,2026-08-22T11:39:25.324520+00:00,49588.29,60111.31,48864.74,17178.01,695530.03,8855.63,12266.17,10512.25,83347.98,495797.29
77,2026-08-22T11:42:07.718666+00:00,49516.23,59980.91,48729.31,17144.59,695236.37,8844.7,12243.38,10491.94,83248.01,495793.67
78,2026-08-22T11:44:49.703292+00:00,49585.13,60024.43,48763.12,17152.93,695309.69,8847.43,12249.07,10497.01,83272.97,495794.57
79,2026-08-22T11:48:21.803947+00:00,49506.8,59846.8,48573.6,17106.15,694898.73,8832.13,12217.18,10468.59,83133.06,495789.5
80,2026-08-22T11:51:23.942760+00:00,49602.46,59948.59,48669.31,17129.78,695106.28,8839.86,12233.28,10482.94,83203.72,495792.07
81,2026-08-22T11:55:10.241550+00:00,49480.69,59840.88,48573.25,17106.07,694897.97,8832.1,12217.12,10468.54,83132.81,495789.5
82,2026-08-22T11:59:05.586152+00:00,49631.51,60078.25,48814.8,17165.69,695421.74,8851.6,12257.77,10504.76,83311.11,495795.96
83,2026-08-22T12:03:10.654428+00:00,49947.98,60345.69,49049.75,17223.68,695931.22,8870.57,12297.31,10539.99,83484.55,495802.24
84,2026-08-22T12:07:04.452220+00:00,49940.03,60329.57,49032.76,17219.49,695894.37,8869.2,12294.45,10537.44,83472.01,495801.79
85,2026-08-22T12:11:26.978377+00:00,50032.08,60465.15,49169.23,17253.17,696190.29,8880.22,12317.41,10557.9,83572.74,495805.44
86,2026-08-22T12:15:17.026269+00:00,50026.19,60376.06,49065.71,17227.62,695965.81,8871.86,12299.99,10542.38,83496.33,495802.67
87,2026-08-22T12:18:54.504761+00:00,49872.76,60197.71,48894.39,17185.33,695594.33,8858.03,12271.16,10516.69,83369.86,495798.09
88,2026-08-22T12:22:27.316905+00:00,50047.65,60449.96,49147.38,17247.78,696142.91,8878.45,12313.73,10554.63,83556.62,495804.85
89,2026-08-22T12:26:13.035148+00:00,50112.42,60572.61,49275.52,17279.41,696420.77,8888.8,12335.3,10573.84,83651.21,495808.28
90,2026-08-22T12:29:48.548668+00:00,50171.4,60617.37,49313.32,17288.74,696502.74,8891.85,12341.66,10579.51,83679.11,495809.29
91,2026-08-22T12:33:23.189573+00:00,49848.81,60250.21,48962.36,17202.11,695741.72,8863.52,12282.6,10526.88,83420.04,495799.9
92,2026-08-22T12:37:11.657628+00:00,49884.79,60307.08,49020.28,17216.41,695867.3,8868.19,12292.34,10535.57,83462.79,495801.45
93,2026-08-22T12:41:12.611618+00:00,49919.95,60308.18,49012.65,17214.52,695850.76,8867.58,12291.06,10534.42,83457.16,495801.25
94,2026-08-22T12:45:11.968548+00:00,50051.55,60447.72,49143.74,17246.88,696135.01,8878.16,12313.12,10554.08,83553.93,495804.75
95,2026-08-22T12:49:08.675453+00:00,50071.11,60481.93,49179.11,17255.61,696211.72,8881.02,12319.07,10559.38,83580.04,495805.7
96,2026-08-22T12:53:00.609369+00:00,50104.37,60537.49,49236.16,17269.69,696335.42,8885.62,12328.67,10567.94,83622.15,495807.23
97,2026-08-22T12:56:49.451397+00:00,50083.62,60552.58,49259.22,17275.38,696385.43,8887.48,12332.55,10571.4,83639.18,495807.84
98,2026-08-22T13:00:56.231031+00:00,50664.53,61377.66,50084.43,17479.07,698174.81,8954.11,12471.42,10695.13,84248.33,495829.92
99,2026-08-22T13:04:54.638042+00:00,50107.79,60874.62,49632.72,17367.58,697195.33,8917.64,12395.41,10627.4,83914.89,495817.83
100,2026-08-22T13:09:41.226089+00:00,50272.57,60983.79,49719.6,17389.02,697383.71,8924.65,12410.03,10640.43,83979.02,495818.07
101,2026-08-22T13:15:26.658846+00:00,45225.93,60895.05,49626.83,17366.12,611320.16,8917.16,12394.42,10626.52,83910.54,495805.76
102,2026-08-22T13:19:22.846013+00:00,45129.86,60767.73,49501.11,17335.09,611047.56,8907.01,12373.26,10607.67,83817.74,495781.73
103,2026-08-22T13:22:53.949309+00:00,45095.23,60725.56,49460.19,17324.99,610958.82,8903.71,12366.37,10601.53,83787.53,495773.91
104,2026-08-22T13:25:59.498119+00:00,45257.22,60892.23,49615.56,17363.34,611295.72,8916.25,12392.52,10624.83,83902.22,495803.6
105,2026-08-22T13:29:06.251662+00:00,45337.25,60953.0,49666.88,17376.01,611407.01,8920.4,12401.16,10632.52,83940.1,495813.41
106,2026-08-22T13:31:57.040929+00:00,45277.17,60900.2,49619.89,17364.41,611305.12,8916.6,12393.25,10625.48,83905.42,495804.43
107,2026-08-22T13:35:16.908494+00:00,45249.78,60883.72,49607.41,17361.33,611278.04,8915.6,12391.15,10623.6,83896.2,495802.04
108,2026-08-22T13:38:40.272079+00:00,45330.52,60974.2,49693.59,17382.6,611464.92,8922.55,12405.65,10636.53,83959.82,495818.51
109,2026-08-22T13:41:59.524799+00:00,45492.75,61073.12,49769.02,17401.22,611628.48,8928.64,12418.34,10647.84,84015.5,495832.93
110,2026-08-22T13:44:57.284893+00:00,45503.47,61055.42,49745.43,17395.4,611577.34,8926.74,12414.38,10644.3,83998.09,495828.42
111,2026-08-22T13:47:41.528623+00:00,45671.85,61121.38,49780.46,17404.04,611653.29,8929.57,12420.27,10649.55,84023.94,495835.12
112,2026-08-22T13:50:39.278009+00:00,45941.47,61458.46,50109.4,17485.23,612366.56,8956.13,12475.62,10698.87,84266.76,495897.98
113,2026-08-22T13:54:21.354564+00:00,45881.64,61404.25,50060.68,17473.21,612260.91,8952.19,12467.42,10691.57,84230.79,495888.67
114,2026-08-22T13:57:18.078488+00:00,45789.37,61389.24,50066.4,17474.62,612273.32,8952.65,12468.39,10692.43,84235.02,495889.76
115,2026-08-22T14:00:30.380973+00:00,45834.22,61449.2,50125.7,17489.26,612401.91,8957.44,12478.37,10701.32,84278.79,495901.09
116,2026-08-22T14:03:39.319263+00:00,45702.29,61245.32,49918.83,17438.2,611953.34,8940.74,12443.56,10670.3,84126.09,495861.56
117,2026-08-22T14:07:09.246118+00:00,45870.65,61436.45,50101.42,17483.26,612349.27,8955.48,12474.28,10697.68,84260.87,495896.45
118,2026-08-22T14:10:21.328595+00:00,45670.05,61178.95,49848.78,17420.9,611801.44,8935.08,12431.77,10659.8,84074.38,495848.17
119,2026-08-22T14:12:56.444792+00:00,45623.84,61160.47,49838.72,17418.42,611779.63,8934.27,12430.07,10658.29,84066.95,495846.25
120,2026-08-22T14:16:04.144636+00:00,45729.55,61255.45,49923.86,17439.44,611964.24,8941.15,12444.4,10671.05,84129.8,495862.52
121,2026-08-22T14:19:01.422383+00:00,45603.51,61139.18,49818.78,17413.5,611736.39,8932.66,12426.72,10655.3,84052.23,495842.44
122,2026-08-22T14:21:36.331501+00:00,45536.3,61074.7,49759.83,17398.95,611608.55,8927.9,12416.8,10646.46,84008.71,495831.17
123,2026-08-22T14:23:59.182270+00:00,45585.21,61163.18,49851.73,17421.63,611807.83,8935.32,12432.26,10660.24,84076.55,495848.74
124,2026-08-22T14:26:23.262108+00:00,45757.91,61329.66,50004.15,17459.25,612138.33,8947.63,12457.91,10683.09,84189.06,495877.86
125,2026-08-22T14:29:23.293805+00:00,45779.86,61382.19,50060.5,17473.16,612260.53,8952.18,12467.4,10691.54,84230.66,495888.63
126,2026-08-22T14:32:28.037250+00:00,45807.16,61361.3,50028.94,17465.37,612192.1,8949.63,12462.08,10686.81,84207.37,495882.6
127,2026-08-22T14:34:59.564623+00:00,45718.54,61270.29,49944.15,17444.44,612008.24,8942.78,12447.82,10674.1,84144.78,495866.4
128,2026-08-22T14:37:38.243549+00:00,45695.15,61241.28,49915.89,17437.47,611946.95,8940.5,12443.06,10669.86,84123.91,495861.0
129,2026-08-22T14:40:26.042642+00:00,45668.67,61187.92,49859.71,17423.6,611825.12,8935.97,12433.61,10661.43,84082.44,495850.26
130,2026-08-22T14:43:00.583714+00:00,45769.05,61255.72,49914.15,17437.04,611943.19,8940.36,12442.77,10669.6,84122.63,495860.67
131,2026-08-22T14:45:35.938954+00:00,45738.38,61229.99,49891.61,17431.48,611894.31,8938.54,12438.97,10666.22,84105.99,495856.36
132,2026-08-22T14:48:47.499936+00:00,45781.53,61274.44,49933.05,17441.7,611984.17,8941.89,12445.95,10672.43,84136.58,495864.28
133,2026-08-22T14:51:25.351194+00:00,45436.98,60957.11,49646.42,17370.96,611362.64,8918.75,12397.71,10629.45,83925.0,495809.5
134,2026-08-22T14:54:01.759802+00:00,45353.35,60919.84,49623.71,17365.35,611313.39,8916.91,12393.89,10626.05,83908.23,495805.16
135,2026-08-22T14:56:43.411327+00:00,45356.18,60929.27,49634.11,17367.92,611335.95,8917.75,12395.64,10627.61,83915.91,495807.15
136,2026-08-22T15:00:10.880949+00:00,45153.14,60744.35,49467.65,17326.83,610974.99,8904.31,12367.63,10602.65,83793.03,495775.33
137,2026-08-22T15:03:20.494700+00:00,45294.14,60896.36,49611.05,17362.23,611285.94,8915.89,12391.76,10624.15,83898.89,495802.74
138,2026-08-22T15:06:32.168934+00:00,45392.5,60998.58,49706.59,17385.81,611493.12,8923.6,12407.84,10638.48,83969.42,495821.0
139,2026-08-22T15:09:47.833765+00:00,45313.81,60890.74,49599.43,17359.36,611260.75,8914.95,12389.81,10622.41,83890.31,495800.52
140,2026-08-22T15:12:43.048954+00:00,45326.28,60896.95,49603.59,17360.38,611269.77,8915.29,12390.51,10623.03,83893.38,495801.31
141,2026-08-22T15:15:45.408418+00:00,45404.81,60964.02,49662.72,17374.98,611397.99,8920.06,12400.46,10631.9,83937.03,495812.61
142,2026-08-22T15:18:36.853275+00:00,45437.21,61002.17,49699.48,17384.05,611477.7,8923.03,12406.64,10637.41,83964.17,495819.64
143,2026-08-22T15:21:47.274364+00:00,45571.66,61268.82,49979.7,17453.22,612085.32,8945.65,12453.8,10679.43,84171.02,495873.19
144,2026-08-22T15:25:15.143218+00:00,46091.4,61824.49,50502.85,17582.35,613219.71,8987.89,12541.83,10757.87,84557.19,495973.17
145,2026-08-22T15:28:14.350364+00:00,45806.17,61555.98,50258.7,17522.08,612690.3,8968.18,12500.75,10721.26,84376.97,495926.51
146,2026-08-22T15:31:27.632431+00:00,45849.08,61579.19,50275.17,17526.15,612726.02,8969.51,12503.52,10723.73,84389.13,495929.66
147,2026-08-22T15:34:29.838984+00:00,45892.02,61635.65,50330.83,17539.89,612846.72,8974.0,12512.89,10732.08,84430.22,495940.3
148,2026-08-22T15:38:05.900690+00:00,45932.05,61687.66,50381.99,17552.51,612957.64,8978.13,12521.5,10739.75,84467.98,495950.07
149,2026-08-22T15:41:49.319961+00:00,45829.46,61568.35,50267.37,17524.22,612709.1,8968.88,12502.21,10722.56,84383.37,495928.17
150,2026-08-22T15:44:51.067762+00:00,45732.09,61481.19,50189.34,17504.96,612539.9,8962.58,12489.08,10710.86,84325.77,495913.26
