cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
48,2026-07-29T05:21:22.560438+00:00,15854.01,35377.97,14816.23,34028.96,583720.65,6351.36,10547.25,7562.1,42782.51,470662.65
49,2026-07-29T05:36:28.886302+00:00,15877.56,35455.01,14831.06,34061.83,584204.65,6366.9,10557.54,7576.33,42799.82,470736.12
50,2026-07-29T05:53:42.800211+00:00,15914.19,35570.85,14849.85,34120.25,584894.95,6388.68,10573.69,7597.26,42835.95,470850.95
51,2026-07-29T06:13:50.501052+00:00,15874.54,35459.2,14822.96,34057.87,584262.72,6369.21,10555.47,7576.03,42788.5,470731.11
52,2026-07-29T06:46:37.654597+00:00,15916.82,35573.11,14854.81,34120.0,584911.34,6389.07,10575.1,7598.29,42843.55,470851.09
53,2026-07-29T07:13:14.741431+00:00,16181.68,36194.21,15026.43,34491.86,588514.57,6497.36,10695.44,7731.2,43140.74,471810.27
54,2026-07-29T07:37:19.999652+00:00,16158.72,36140.37,15008.38,34453.2,588194.51,6487.98,10683.72,7719.68,43107.25,471710.45
55,2026-07-29T07:53:55.980631+00:00,16143.17,36103.9,14996.15,34425.64,587976.71,6481.62,10675.61,7711.88,43083.55,471638.26
56,2026-07-29T08:07:39.663459+00:00,16125.64,36062.8,14982.36,34394.58,587731.19,6474.45,10666.47,7703.08,43056.84,471556.89
57,2026-07-29T08:21:26.962902+00:00,16135.6,36086.14,14990.19,34412.22,587870.59,6478.52,10671.66,7708.08,43072.01,471603.09
58,2026-07-29T08:35:22.931177+00:00,16114.39,36036.41,14973.52,34374.64,587573.59,6469.85,10660.61,7697.44,43039.7,471504.65
59,2026-07-29T08:49:35.438435+00:00,16224.09,36293.66,15059.79,34569.04,589110.06,6514.7,10717.8,7752.48,43206.85,472013.9
60,2026-07-29T09:04:19.663521+00:00,16458.37,36843.02,15244.03,34984.2,592391.32,6610.49,10839.95,7870.04,43563.83,473101.44
61,2026-07-29T09:20:07.971542+00:00,16420.54,36754.31,15214.28,34917.16,591861.47,6595.02,10820.22,7851.06,43506.19,472925.83
62,2026-07-29T09:38:04.032890+00:00,16372.02,36640.54,15176.12,34831.18,591181.93,6575.19,10794.93,7826.71,43432.26,472700.6
63,2026-07-29T09:56:43.055810+00:00,16410.24,36730.17,15206.18,34898.92,591717.33,6590.82,10814.86,7845.9,43490.51,472878.05
64,2026-07-29T10:15:23.029783+00:00,16305.69,36485.0,15123.96,34713.64,590252.92,6548.07,10760.34,7793.43,43331.19,472392.69
65,2026-07-29T10:34:02.650945+00:00,16366.02,36626.48,15171.41,34820.56,591097.98,6572.74,10791.8,7823.71,43423.13,472672.78
66,2026-07-29T10:52:42.221599+00:00,16318.47,36514.96,15134.01,34736.29,590431.91,6553.29,10767.01,7799.84,43350.66,472452.01
67,2026-07-29T11:11:21.933879+00:00,16194.46,36224.17,15036.48,34516.53,588695.06,6502.59,10702.35,7737.62,43161.7,471876.35
68,2026-07-29T11:30:00.852181+00:00,16263.11,36385.15,15090.47,34638.18,589656.54,6530.66,10738.14,7772.06,43266.31,472195.03
69,2026-07-29T11:48:40.138239+00:00,16314.34,36505.28,15130.76,34728.97,590374.1,6551.6,10764.85,7797.77,43344.37,472432.85
70,2026-07-29T12:07:19.689031+00:00,16316.72,36510.85,15132.63,34733.18,590407.36,6552.57,10766.09,7798.96,43347.99,472443.88
71,2026-07-29T12:26:00.489104+00:00,16341.2,36568.27,15151.88,34776.57,590750.29,6562.59,10778.86,7811.25,43385.3,472557.54
72,2026-07-29T12:44:40.564952+00:00,16300.49,36472.8,15119.87,34704.42,590180.06,6545.94,10757.63,7790.82,43323.26,472368.54
