cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
17,2026-07-28T15:10:32.466011+00:00,41685.59,48952.47,48814.65,12561.75,612543.56,12506.42,10247.0,9528.41,47267.05,411107.8
18,2026-07-28T15:16:35.911229+00:00,42174.57,48880.09,48736.56,12545.62,611671.63,12491.9,10235.47,9528.15,47193.1,410699.73
19,2026-07-28T15:22:36.742152+00:00,42036.38,48712.84,48592.95,12508.0,609575.22,12448.67,10203.57,9494.5,47042.95,409844.27
20,2026-07-28T15:28:54.266923+00:00,42116.38,48803.12,48672.53,12526.24,610643.41,12469.71,10219.33,9507.7,47129.94,410299.7
21,2026-07-28T15:35:14.705863+00:00,42233.33,48944.54,48787.51,12556.37,612362.4,12504.78,10245.28,9533.67,47270.07,411003.5
22,2026-07-28T15:41:34.625853+00:00,42282.82,49015.32,48833.91,12567.23,613036.86,12518.06,10255.22,9541.95,47325.11,411280.83
23,2026-07-28T15:48:00.821651+00:00,42402.7,49168.5,48955.99,12599.87,614875.35,12555.93,10273.87,9571.13,47475.7,412028.23
24,2026-07-28T15:54:05.864136+00:00,42301.19,49043.06,48862.14,11918.46,613490.24,12524.59,10271.83,9552.01,47362.51,411442.89
25,2026-07-28T16:00:36.143515+00:00,42260.03,49017.46,47076.3,11910.89,613001.78,12516.9,10269.98,9547.0,47322.73,411252.61
26,2026-07-28T16:07:03.206189+00:00,42067.63,48606.79,46890.78,10863.03,610228.66,12462.51,10254.93,9505.23,47095.89,410113.58
27,2026-07-28T16:13:06.754186+00:00,42017.61,48537.93,48576.3,11849.33,609493.96,12444.57,10247.06,9490.43,47035.63,259803.32
28,2026-07-28T16:19:22.610658+00:00,42111.68,48632.95,48679.82,11870.43,610792.61,12469.08,10255.96,9508.19,47131.46,399411.98
29,2026-07-28T16:25:23.818222+00:00,42098.48,48639.58,48670.82,11893.63,610815.24,12470.73,10256.23,9509.71,47123.08,399580.47
30,2026-07-28T16:31:21.665070+00:00,42112.05,48698.71,48699.33,11905.23,611204.54,12485.64,10266.49,9522.39,47099.44,400253.31
31,2026-07-28T16:37:12.279671+00:00,42264.36,48907.83,48840.22,12003.02,613557.67,12539.29,10309.05,9563.29,47190.34,401906.77
32,2026-07-28T16:42:45.525279+00:00,42192.86,48813.32,48754.16,11732.51,612566.47,12514.17,10289.26,9544.48,47121.99,401186.69
33,2026-07-28T16:47:41.434148+00:00,42048.6,48757.85,48691.48,11717.79,611718.24,12501.62,10279.67,9534.4,47072.37,400664.78
34,2026-07-28T16:52:25.778267+00:00,42000.94,48723.27,48631.05,11705.54,610842.85,12495.2,10276.56,9529.85,47027.91,400198.02
35,2026-07-28T16:57:23.934248+00:00,41832.59,48557.31,48428.78,11658.03,608012.78,12459.21,10250.37,9501.12,46864.26,398477.5
36,2026-07-28T17:02:15.747858+00:00,41776.08,48499.49,48360.28,11642.79,607069.64,12444.6,10240.43,9492.39,46805.0,397896.45
37,2026-07-28T17:07:33.579927+00:00,41645.88,48307.26,48176.42,11603.89,605090.79,12405.46,10196.52,9453.85,46649.11,396560.89
38,2026-07-28T17:12:11.391076+00:00,41816.74,48528.23,48345.73,11652.93,607790.44,12443.41,10243.01,9494.66,46852.72,398393.38
39,2026-07-28T17:16:56.549992+00:00,41675.15,48340.89,48165.73,11612.02,605567.09,12406.02,10202.98,9459.53,46682.39,396867.87
40,2026-07-28T17:21:58.643420+00:00,40975.25,47416.96,47281.96,11417.47,594743.87,12221.64,10005.88,9286.53,45873.58,389330.47
41,2026-07-28T17:26:23.280364+00:00,41004.15,47481.35,47268.15,11414.5,595025.84,12209.7,10004.89,9281.02,45857.57,389591.05
42,2026-07-28T17:31:31.036681+00:00,40917.39,47321.71,47324.33,11525.66,594722.78,12143.03,10003.5,9296.16,45906.99,389256.08
43,2026-07-28T17:36:24.757011+00:00,40959.77,47409.34,47427.77,11550.17,595641.87,12162.4,10009.69,9301.3,45986.7,389701.13
44,2026-07-28T17:41:41.461408+00:00,40873.81,47278.76,47278.1,11514.54,594398.68,12134.91,9980.42,9278.56,45875.14,389105.58
45,2026-07-28T17:46:39.269379+00:00,40642.41,46979.54,46944.15,11434.71,591797.78,12067.46,9927.78,9235.38,45637.49,387877.5
46,2026-07-28T17:51:45.960459+00:00,40677.56,47117.62,47072.7,11466.42,592212.55,12094.92,9948.04,9256.14,45734.58,388057.61
47,2026-07-28T17:57:39.327852+00:00,40733.29,47200.21,47152.63,11486.96,592611.55,12115.49,9966.1,9271.09,45802.87,388220.7
48,2026-07-28T18:03:08.710908+00:00,40752.16,47207.22,47173.28,11491.51,593076.47,12114.84,9960.99,9266.66,45818.34,388430.59
49,2026-07-28T18:09:08.956088+00:00,40761.99,47217.24,47198.93,11496.27,593754.77,12216.19,9972.03,9272.88,45858.27,395686.43
50,2026-07-28T18:14:22.911744+00:00,40867.65,47380.06,47207.83,11979.12,594901.03,12237.95,9978.86,9280.14,45932.03,396076.78
51,2026-07-28T18:19:41.765976+00:00,40814.11,47317.95,47126.34,11957.92,593602.09,12207.67,9968.18,9269.39,45848.23,395677.69
52,2026-07-28T18:25:06.283752+00:00,40872.66,47383.53,47213.87,11981.07,594985.49,12241.05,9979.75,9280.56,45927.37,396096.35
53,2026-07-28T18:30:21.930119+00:00,41375.36,47899.21,47887.89,12182.69,604747.45,12517.13,10081.31,9370.64,46334.73,398814.62
54,2026-07-28T18:35:49.291877+00:00,41352.61,41410.29,47898.47,12184.26,602868.35,12499.2,9974.55,9365.08,46319.34,398607.91
55,2026-07-28T18:41:08.128594+00:00,41401.59,48055.23,47902.32,11829.74,604005.23,12503.16,10081.51,9366.91,46324.35,398541.18
56,2026-07-28T18:46:26.832478+00:00,41395.3,48050.18,47886.42,12184.78,603786.51,12497.65,10079.91,9365.51,46320.53,398420.58
57,2026-07-28T18:52:02.942145+00:00,41434.95,48101.01,47934.7,12204.56,604474.31,12523.86,10090.02,9374.33,46344.59,398594.09
58,2026-07-28T18:57:14.209007+00:00,41397.45,48052.94,47859.45,12185.85,603748.42,12498.07,10080.46,9365.99,46321.84,398361.17
59,2026-07-28T19:02:40.694071+00:00,41466.72,48141.75,48026.76,12220.41,605540.37,12551.7,10098.12,9381.4,46363.87,399203.03
60,2026-07-28T19:08:20.531585+00:00,41661.7,48391.71,48467.34,12317.67,610093.75,12696.32,10147.81,9424.77,46482.16,401137.8
61,2026-07-28T19:13:56.103192+00:00,41620.69,48339.15,48379.97,12297.22,609239.88,12666.88,10137.36,9414.62,46457.28,400797.67
62,2026-07-28T19:20:16.930443+00:00,41636.05,48358.84,48389.8,12308.43,609214.27,12672.59,10141.28,9417.13,46466.51,620304.05
63,2026-07-28T19:26:34.770022+00:00,41739.26,48491.16,48580.73,12368.63,611049.5,12741.86,10167.58,9434.02,46528.57,968877.68
64,2026-07-28T19:32:07.991378+00:00,41631.05,48352.32,48304.84,12290.8,608769.89,12663.75,10134.45,9412.81,46463.5,783052.48
65,2026-07-28T19:38:55.148976+00:00,41692.62,48430.92,48454.52,12335.27,610071.52,12708.26,10171.8,9436.54,46500.52,863526.49
66,2026-07-28T19:45:15.892939+00:00,41614.28,48347.97,48307.27,12292.01,608786.66,12662.66,10138.17,9415.15,46436.46,860915.25
67,2026-07-28T19:51:22.669779+00:00,41368.55,48171.38,47976.26,12194.56,605920.43,12563.41,10058.31,9362.61,46147.85,854195.7
68,2026-07-28T19:57:37.122542+00:00,41479.72,48237.67,48122.25,12236.12,607115.86,12602.46,10096.19,9394.54,46300.81,857843.19
69,2026-07-28T20:04:14.612787+00:00,41581.79,48311.52,48265.19,12276.67,608309.71,12643.82,10129.33,9421.5,46446.37,860620.88
70,2026-07-28T20:11:21.137048+00:00,41588.93,48318.02,48276.1,12279.75,608402.93,12647.27,10131.47,9423.14,46455.62,860756.65
71,2026-07-28T20:17:33.897768+00:00,41629.61,48342.97,48330.0,12295.09,608846.04,12661.86,10145.25,9434.7,46521.83,862060.6
72,2026-07-28T20:23:25.174061+00:00,41505.07,48224.09,48139.14,12241.21,607213.83,12601.21,10107.85,9406.17,46361.21,859726.77
