cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
44,2026-07-28T15:03:34.888054+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
45,2026-07-28T15:16:06.550243+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
46,2026-07-28T15:32:37.577288+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
47,2026-07-28T15:47:50.119653+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,391148.98
48,2026-07-28T16:00:03.001612+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
49,2026-07-28T16:14:43.590655+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
50,2026-07-28T16:29:01.870927+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
51,2026-07-28T16:51:01.949227+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
52,2026-07-28T17:04:22.391418+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
53,2026-07-28T17:19:58.450771+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
54,2026-07-28T17:37:26.378467+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
55,2026-07-28T17:55:01.577176+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
56,2026-07-28T18:08:20.315447+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
57,2026-07-28T18:19:57.711625+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
58,2026-07-28T18:33:30.366211+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
59,2026-07-28T18:46:36.745802+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
60,2026-07-28T18:59:01.951226+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
61,2026-07-28T19:11:40.077436+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
62,2026-07-28T19:21:49.214751+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
63,2026-07-28T19:30:29.093401+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
64,2026-07-28T19:39:48.196446+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
65,2026-07-28T19:49:23.242589+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
66,2026-07-28T19:57:58.613850+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
67,2026-07-28T20:09:33.258783+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
68,2026-07-28T20:20:05.773347+00:00,49675.3,48906.8,33338.59,42400.54,337545.06,2503.68,0.0,0.0,47859.09,492648.98
69,2026-07-28T20:30:23.874071+00:00,49675.3,48906.8,33338.59,42400.54,337545.06,2503.68,8022.42,0.0,47859.09,492648.98
70,2026-07-28T20:39:53.721719+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,0.0,47859.09,492648.98
71,2026-07-28T20:49:49.080805+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
72,2026-07-28T21:00:23.784578+00:00,49675.3,48906.8,33338.59,42400.54,531545.06,2503.68,8022.42,7340.45,47859.09,492648.98
