cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
29,2026-07-14T13:34:49.627690,50044.29,47642.6,49905.44,19425.75,547580.69,10029.88,9954.04,9701.13,49843.52,761472.74
30,2026-07-14T13:38:46.407941,50042.84,47673.02,49909.43,19451.27,547055.47,10021.76,9947.67,9696.84,49852.72,802434.8
31,2026-07-14T13:42:43.558040,50033.03,47692.86,49914.44,19449.53,545350.5,10009.33,9936.8,9687.93,49849.91,826126.87
32,2026-07-14T13:46:26.995987,50026.18,48465.87,49907.87,19558.6,545654.99,10012.7,9939.57,9730.23,49846.56,842565.83
33,2026-07-14T13:50:26.723186,50026.51,48433.26,49902.64,19542.02,543803.64,10007.62,9934.52,9726.54,49831.22,840650.87
34,2026-07-14T13:54:20.095203,50023.01,48259.04,49897.08,19510.63,533977.14,10009.06,9935.19,9726.32,49710.78,813221.13
35,2026-07-14T13:58:12.427493,50025.61,47014.51,49889.12,19369.28,529139.88,10008.98,9934.68,9725.98,49646.67,807100.57
36,2026-07-14T14:02:34.336098,50022.36,46404.45,49889.03,19295.96,516478.75,10008.66,9934.78,9725.9,49645.4,807063.28
37,2026-07-14T14:06:20.034960,50023.56,46371.82,49888.97,19231.17,516470.67,10002.5,9927.9,9719.07,49645.59,785429.46
38,2026-07-14T14:10:24.802912,50014.32,45441.72,49890.13,19222.42,516159.12,9998.43,9920.9,9670.21,49145.95,785461.74
39,2026-07-14T14:14:24.216485,50015.4,45442.47,49890.09,19223.52,520045.88,9999.2,9922.51,9672.09,49621.82,777781.34
40,2026-07-14T14:18:30.054409,50017.99,45447.34,49889.94,19225.84,520054.53,9999.35,9923.75,9673.87,49605.7,777849.14
41,2026-07-14T14:22:33.045001,50013.96,45440.59,49890.18,19223.2,520038.61,10002.32,9926.97,9677.43,49597.59,777829.54
42,2026-07-14T14:26:50.396752,50015.23,45439.48,49889.91,19224.55,688452.55,10005.43,9929.68,9679.64,49593.54,764809.94
43,2026-07-14T14:31:12.362927,50017.38,45442.82,49890.07,19220.61,690977.7,9999.52,9924.86,9670.41,49593.47,769807.98
44,2026-07-14T14:35:36.361178,50016.34,45450.56,49890.06,19233.95,692047.33,10007.23,9933.29,9676.69,49594.53,752806.02
45,2026-07-14T14:39:50.420290,50023.41,45462.51,49889.95,19236.52,676464.75,9998.25,9900.56,9673.82,49548.43,778063.19
46,2026-07-14T14:43:54.297398,50017.75,45313.36,49890.73,19151.35,672639.74,9980.09,9878.48,9671.71,49538.71,778102.06
47,2026-07-14T14:48:01.490224,50013.87,45279.07,49890.09,19142.39,672641.79,9986.11,9881.19,9668.31,49538.82,778166.1
48,2026-07-14T14:52:01.182008,50011.27,45279.4,49890.24,19141.43,697087.01,9982.57,9878.14,9667.15,49536.6,778192.17
49,2026-07-14T14:55:55.306630,50009.46,45260.7,49890.56,19135.46,694980.27,9981.06,9872.56,9662.25,49534.59,778039.15
50,2026-07-14T14:59:45.277165,50004.96,45224.72,49891.0,19126.26,692199.96,9972.25,9868.04,9659.82,49532.29,778012.03
