cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
60,2026-07-26T09:27:50.372717+00:00,53123.1,55777.07,49824.23,17409.01,821070.88,14760.1,11381.64,18320.11,40044.92,324899.1
61,2026-07-26T09:38:05.580727+00:00,52971.94,55604.15,49686.72,17362.66,818630.99,14723.76,11346.39,18268.25,39971.07,323944.71
62,2026-07-26T09:46:41.067560+00:00,53333.39,55867.95,50019.48,17474.82,823361.65,14792.18,11431.7,18393.14,40149.78,326197.73
63,2026-07-26T09:54:50.372022+00:00,53508.07,56028.08,50175.11,17527.27,827095.59,14828.82,11471.61,18453.99,40233.36,327324.69
64,2026-07-26T10:04:26.302376+00:00,52941.45,55542.35,49667.2,17356.12,815818.78,14713.9,11341.41,18255.45,39960.64,323691.1
65,2026-07-26T10:13:03.855032+00:00,53337.68,55969.46,50028.68,17477.67,822266.42,14805.89,11433.88,18396.45,40154.33,326196.56
66,2026-07-26T10:20:15.605526+00:00,52819.15,55517.18,49565.56,17321.94,812433.39,14700.02,11315.41,18215.8,39906.18,322910.93
67,2026-07-26T10:27:57.103602+00:00,53043.49,55776.99,49763.87,17388.63,816934.3,14753.71,11366.14,18293.16,40012.44,324331.84
68,2026-07-26T10:36:50.925776+00:00,53684.82,56287.64,50344.18,17583.76,826020.91,14879.29,11514.58,18519.52,40323.38,328293.11
69,2026-07-26T10:44:30.104216+00:00,53551.79,56231.86,50223.73,17543.26,824158.55,14859.57,11483.77,18472.54,40258.84,327472.03
70,2026-07-26T10:52:54.544713+00:00,53299.72,55991.8,49997.85,17467.31,819963.46,14805.47,11425.99,18384.43,40137.81,325899.68
71,2026-07-26T11:00:14.784096+00:00,53417.28,56035.44,50103.54,17502.84,821822.22,14822.11,11453.02,18425.65,40194.44,326630.94
72,2026-07-26T11:08:31.251399+00:00,53698.47,56178.6,50358.29,17588.51,825714.96,14867.14,11518.19,18525.02,40330.94,328365.27
