cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
36,2026-07-09T13:36:18.322504,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
37,2026-07-09T13:41:46.003683,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
38,2026-07-09T13:47:38.340437,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
39,2026-07-09T13:53:07.992109,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
40,2026-07-09T13:58:36.068427,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
41,2026-07-09T14:04:06.297527,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
42,2026-07-09T14:09:34.819385,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
43,2026-07-09T14:15:04.057341,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
44,2026-07-09T14:20:33.946679,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
45,2026-07-09T14:26:01.557874,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
46,2026-07-09T14:31:30.065425,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
47,2026-07-09T14:36:59.582790,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
48,2026-07-09T14:42:29.211216,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
49,2026-07-09T14:47:57.515284,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
50,2026-07-09T14:53:40.173650,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
51,2026-07-09T14:59:07.714952,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
52,2026-07-09T15:04:34.587906,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
53,2026-07-09T15:10:02.166109,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
54,2026-07-09T15:15:30.578047,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
55,2026-07-09T15:20:58.358467,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
56,2026-07-09T15:26:27.476654,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
57,2026-07-09T15:31:58.433583,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
58,2026-07-09T15:37:27.911103,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
59,2026-07-09T15:42:56.460341,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
60,2026-07-09T15:48:27.416262,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
61,2026-07-09T15:53:56.546491,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
62,2026-07-09T15:59:24.834593,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
63,2026-07-09T16:04:52.815805,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
64,2026-07-09T16:10:20.078122,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
65,2026-07-09T16:15:48.793211,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
66,2026-07-09T16:21:18.939332,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
67,2026-07-09T16:26:47.332379,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
68,2026-07-09T16:32:12.904208,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
69,2026-07-09T16:37:38.459492,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
70,2026-07-09T16:43:12.320655,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
71,2026-07-09T16:48:42.764702,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
72,2026-07-09T16:54:11.069249,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
73,2026-07-09T16:59:36.020333,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
74,2026-07-09T17:05:02.025412,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
75,2026-07-09T17:10:29.397963,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
76,2026-07-09T17:15:53.847246,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
77,2026-07-09T17:21:22.988696,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
78,2026-07-09T17:26:49.171652,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
79,2026-07-09T17:32:15.014403,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
80,2026-07-09T17:37:40.657927,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
81,2026-07-09T17:43:07.197303,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
82,2026-07-09T17:48:33.652434,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
83,2026-07-09T17:54:00.802337,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
84,2026-07-09T17:59:26.969463,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
85,2026-07-09T18:04:54.652686,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
86,2026-07-09T18:10:21.308843,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
87,2026-07-09T18:15:49.269309,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
88,2026-07-09T18:21:16.573821,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
89,2026-07-09T18:26:43.945330,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
90,2026-07-09T18:32:10.001887,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
91,2026-07-09T18:37:39.214772,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
92,2026-07-09T18:43:09.020819,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
93,2026-07-09T18:48:39.991812,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
94,2026-07-09T18:54:09.332821,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
95,2026-07-09T18:59:35.659936,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
96,2026-07-09T19:05:04.591639,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
97,2026-07-09T19:10:32.792874,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
98,2026-07-09T19:15:59.955699,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
99,2026-07-09T19:21:27.398171,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
100,2026-07-09T19:26:56.349149,49983.89,49959.2,49997.2,20231.53,504421.53,9891.04,9458.0,9946.86,49994.11,499837.6
